,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Vab ,Rab ,Name,Cole Tau,Cole M,Cole rms
,1.00,3.00,24.00,26.00,836003.06,0.04,0.00,-0.95,-1551.745,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,26.00,28.00,-714811.19,0.04,0.00,14.05,1031.960,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,28.00,30.00,-290707.66,0.04,0.00,-0.58,332.854,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,30.00,32.00,-53747.38,0.06,0.00,-2.41,49.629,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,32.00,34.00,1587203.25,0.05,0.00,13.82,-1199.124,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,34.00,36.00,-1040146.50,0.05,0.00,1.02,651.098,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,36.00,38.00,-614284.81,0.03,0.00,-7.76,322.173,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,38.00,40.00,-209998.83,0.03,0.00,-12.09,93.193,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,40.00,42.00,2395408.75,0.03,0.00,-8.74,-907.460,17.603,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,25.00,27.00,-692084.06,0.12,0.00,-21.67,411.203,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,27.00,29.00,-537576.63,0.12,0.00,19.17,250.959,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,29.00,31.00,-131369.38,0.09,0.00,-28.98,49.062,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,31.00,33.00,1793216.75,0.11,0.00,11.36,-544.133,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,33.00,35.00,-939926.56,0.12,0.00,0.88,234.885,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,35.00,37.00,-884983.13,0.13,0.00,7.04,184.293,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,37.00,39.00,-392093.66,0.12,0.00,-18.19,68.759,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,39.00,41.00,2574869.75,0.12,0.00,-8.14,-383.808,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,41.00,43.00,-1081891.00,0.10,0.00,-8.03,138.228,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,43.00,45.00,-1221084.38,0.12,0.00,25.58,134.738,6.406,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,42.00,44.00,-1294459.88,0.10,0.00,8.89,200.697,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,44.00,46.00,-973752.75,0.10,0.00,3.08,130.841,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,46.00,48.00,-438103.91,0.10,0.00,40.14,51.351,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,48.00,50.00,3210477.00,0.11,0.00,-22.92,-330.243,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,50.00,52.00,-1471686.50,0.10,0.00,12.02,133.573,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,52.00,54.00,-1304979.00,0.09,0.00,3.11,105.030,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,54.00,56.00,-688295.81,0.08,0.00,-28.27,49.354,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,56.00,58.00,3952894.75,0.09,0.00,22.34,-253.617,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,58.00,60.00,-1642843.63,0.10,0.00,14.90,94.681,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,60.00,62.00,-1616712.00,0.10,0.00,-23.11,84.010,8.372,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,2.0,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,45.00,47.00,-689053.38,0.37,0.00,-52.12,64.717,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,47.00,49.00,3283561.75,0.37,0.00,13.83,-269.851,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,49.00,51.00,-1188226.38,0.36,0.00,34.05,85.931,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,51.00,53.00,-1479871.25,0.37,0.00,-29.21,94.679,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,53.00,55.00,-1020307.88,0.35,0.00,7.78,58.020,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,55.00,57.00,3963415.25,0.37,0.00,-12.14,-201.244,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,57.00,59.00,-1279769.88,0.35,0.00,9.45,58.255,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,59.00,61.00,-1733661.50,0.36,0.00,-1.47,71.030,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,61.00,63.00,-1332058.13,0.36,0.00,-6.79,49.289,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,63.00,65.00,4684213.00,0.37,0.00,155.32,-157.096,6.271,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,62.00,64.00,-911893.13,0.08,0.00,35.32,53.621,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,64.00,66.00,4711005.00,0.07,0.00,-53.59,-251.410,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,66.00,68.00,-1874320.88,0.06,0.00,-5.90,91.075,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,68.00,70.00,-1959314.25,0.07,0.00,1.33,86.928,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,70.00,72.00,-1222201.25,0.07,0.00,-3.94,49.638,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,72.00,2.00,1623028.75,0.07,0.00,154.16,-1104.293,10.471,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,65.00,67.00,-1450073.50,0.06,0.00,-117.98,50.982,7.232,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1.9,ERT1217TTT,0.0,0.00,0.0
,1.00,3.00,67.00,69.00,-2021795.38,0.05,0.00,-9.90,64.809,7.232,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1.9,ERT1217TTT,0.0,0.00,0.0
