,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Vab ,Rab ,Name,Cole Tau,Cole M,Cole rms
,72.00,65.00,17.00,9.00,335495.97,0.00,4.10,-22.47,-26.669,0.748,2000,17.01,12.20,10.91,9.30,7.94,8.40,7.33,6.09,5.28,4.96,3.92,3.31,3.97,3.17,2.88,2.81,2.43,1.52,1.56,1.35,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,20.00,19.00,-1064884.50,0.00,7.77,-9.76,15.185,0.745,2000,31.01,22.57,20.22,17.00,15.11,14.17,13.39,12.31,9.72,9.09,9.05,7.26,7.34,6.26,5.48,4.57,3.57,3.80,3.21,2.94,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.4,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,19.00,18.00,-1259844.63,0.00,-9.17,6.35,16.902,0.745,2000,-29.49,-24.30,-21.73,-19.43,-17.21,-16.47,-15.66,-13.70,-11.52,-10.60,-10.25,-8.91,-9.28,-7.72,-6.65,-5.71,-5.37,-4.75,-4.47,-4.11,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.4,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,18.00,10.00,389115.72,0.00,-1.27,10.23,-32.545,0.745,2000,-2.53,-3.11,-2.49,-2.03,-2.31,-1.98,-1.81,-1.80,-1.34,-1.49,-1.52,-1.35,-1.31,-0.94,-1.05,-0.76,-0.90,-1.13,-0.64,-0.84,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.4,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,10.00,1.00,-21201.89,0.00,-46.48,48.67,1.288,0.745,2000,-124.07,-101.39,-95.83,-91.20,-83.80,-79.63,-73.15,-71.53,-53.24,-56.02,-53.24,-43.52,-50.23,-38.89,-37.15,-27.89,-36.46,-28.59,-21.18,-26.04,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.4,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,22.00,21.00,394828.50,0.00,-16.83,45.37,-6.372,0.743,2000,-61.00,-47.81,-39.20,-34.71,-30.60,-29.47,-27.41,-24.56,-22.55,-19.55,-16.61,-16.09,-13.71,-13.61,-11.18,-11.63,-10.95,-8.65,-8.56,-7.44,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,21.00,20.00,-280300.22,0.00,-25.36,-8.12,4.244,0.743,2000,-87.50,-70.79,-58.01,-50.84,-45.65,-41.57,-40.31,-35.60,-31.53,-28.86,-22.89,-24.58,-23.31,-20.29,-18.50,-16.54,-16.99,-14.26,-15.73,-11.06,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,20.00,12.00,642700.69,0.00,-0.91,-8.52,-60.092,0.743,2000,-1.58,-2.54,-2.19,-1.99,-1.73,-1.59,-1.67,-1.45,-1.01,-0.87,-0.96,-0.86,-1.05,-0.57,-0.55,-0.60,-0.40,-0.56,-0.78,-0.66,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,12.00,4.00,1447415.50,0.00,-2.91,93.29,-87.978,0.743,2000,-7.96,-7.82,-7.00,-6.30,-5.80,-5.16,-4.74,-4.33,-3.87,-3.49,-3.07,-2.68,-2.52,-2.44,-2.17,-1.97,-1.78,-1.63,-1.40,-1.42,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,24.00,16.00,155693.38,0.00,-6.44,27.20,-18.447,0.740,2000,-23.04,-18.36,-15.19,-14.15,-12.51,-11.41,-10.50,-8.61,-8.11,-7.35,-6.35,-5.90,-5.75,-4.96,-5.13,-4.62,-3.55,-3.32,-2.96,-3.01,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.8,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,16.00,15.00,1038674.25,0.00,8.30,-44.78,-11.608,0.740,2000,34.77,25.06,20.95,17.67,16.07,13.92,12.07,11.84,10.30,8.68,7.55,8.04,7.45,6.32,6.25,5.35,4.67,4.30,4.07,3.57,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.8,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,26.00,25.00,-480177.47,0.00,12.78,-27.71,10.091,0.740,2000,61.26,44.78,35.56,30.95,26.94,24.28,22.51,19.14,17.72,14.06,12.73,11.08,10.04,9.01,7.99,6.60,5.52,6.19,4.74,4.22,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.8,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,25.00,17.00,283178.47,0.00,2.84,13.48,-35.740,0.740,2000,16.18,11.16,8.84,7.17,6.12,5.65,5.34,4.43,3.82,2.94,3.00,2.32,2.19,1.53,1.73,1.14,1.09,0.99,1.01,0.79,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,67.8,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,28.00,27.00,-482597.44,0.00,12.54,4.42,11.675,0.737,2000,54.94,41.05,34.88,30.18,26.35,24.41,22.37,19.07,16.52,13.74,13.00,10.83,10.42,9.37,8.50,7.39,5.73,5.02,4.58,4.84,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,27.00,26.00,-559434.13,0.00,-14.95,-1.73,12.581,0.737,2000,-56.67,-46.01,-38.48,-34.21,-28.38,-27.81,-24.73,-22.98,-18.60,-17.89,-15.64,-13.50,-12.51,-11.68,-10.54,-9.54,-7.89,-7.47,-5.90,-6.37,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,26.00,18.00,281099.41,0.00,-1.02,-2.66,-37.724,0.737,2000,-0.58,-1.37,-1.03,-1.55,-1.45,-1.49,-1.50,-1.38,-1.16,-1.21,-1.49,-1.22,-0.93,-1.06,-1.02,-0.90,-1.01,-0.66,-0.59,-0.76,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,18.00,9.00,158130.45,0.00,1.69,-33.48,-14.359,0.737,2000,1.58,2.24,2.49,1.87,1.70,2.20,2.03,1.52,1.60,2.12,1.68,1.29,1.76,2.26,1.48,2.48,1.13,1.56,1.30,1.41,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,30.00,29.00,-87082.59,0.00,47.34,3.24,2.451,0.737,2000,204.28,148.59,128.89,113.81,103.60,96.06,81.71,73.44,66.88,56.79,45.84,41.83,39.40,36.48,28.45,27.12,19.76,22.07,20.85,14.71,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,29.00,28.00,-260870.23,0.00,-19.35,-16.48,6.801,0.737,2000,-73.46,-58.20,-49.26,-43.39,-40.76,-35.85,-30.77,-30.42,-25.77,-23.97,-19.11,-17.97,-15.82,-14.38,-14.33,-11.57,-10.19,-10.01,-8.59,-6.31,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,28.00,20.00,294562.22,0.00,-0.93,3.27,-45.212,0.737,2000,-0.24,-1.17,-1.52,-1.49,-1.24,-1.33,-1.02,-0.92,-1.02,-1.22,-0.88,-0.86,-0.90,-1.08,-0.98,-0.93,-0.84,-0.71,-0.91,-0.69,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,20.00,11.00,282263.50,0.00,0.78,-32.46,-28.690,0.737,2000,3.28,1.83,2.08,2.24,1.93,1.56,1.29,1.33,1.13,1.04,0.65,0.45,0.82,0.54,0.76,0.42,0.02,0.50,0.20,0.38,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,11.00,3.00,723103.81,0.00,0.86,75.65,-41.467,0.737,2000,4.33,3.09,2.27,2.44,1.94,2.07,2.06,1.35,1.17,1.29,1.21,0.86,0.82,0.61,0.54,0.33,0.35,0.04,0.12,0.12,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,32.00,24.00,110107.42,0.00,-5.94,-12.21,-22.558,0.737,2000,-22.94,-18.16,-15.20,-13.32,-11.55,-10.44,-9.70,-8.81,-7.27,-6.21,-6.46,-5.46,-5.19,-4.44,-4.26,-3.86,-3.32,-3.07,-2.50,-2.54,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,34.00,33.00,-233977.42,0.00,18.52,77.70,9.119,0.735,2000,69.10,52.50,44.39,37.98,33.54,31.64,30.40,26.38,24.25,21.35,18.24,17.65,18.40,15.85,13.55,12.96,10.75,9.71,8.11,7.37,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.3,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,33.00,25.00,184296.69,0.00,4.04,-92.30,-40.633,0.735,2000,15.83,11.44,9.76,8.36,7.66,7.03,6.56,5.72,5.44,4.69,4.05,3.84,3.70,3.18,3.01,2.63,2.19,2.05,1.86,1.76,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.3,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,36.00,35.00,-291557.91,0.00,11.08,36.51,13.630,0.737,2000,45.01,33.81,28.30,23.92,21.61,18.54,17.54,16.42,13.71,12.86,11.52,10.02,9.38,8.38,7.28,7.35,6.27,5.59,5.18,4.63,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,35.00,34.00,-319297.00,0.00,-12.14,-28.37,13.630,0.737,2000,-41.86,-33.63,-29.09,-24.49,-22.92,-20.25,-19.11,-17.54,-16.34,-14.37,-11.50,-11.55,-10.54,-10.52,-8.31,-7.70,-7.57,-6.89,-6.18,-5.88,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,34.00,26.00,174493.89,0.00,-0.73,13.33,-41.749,0.737,2000,0.60,-1.06,-0.76,-0.81,-1.13,-1.00,-0.76,-1.22,-1.01,-0.56,-0.42,-0.49,-0.79,-0.76,-0.72,-0.95,-0.74,-0.57,-0.57,-0.80,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,26.00,17.00,172896.23,0.00,-0.57,-13.99,-25.350,0.737,2000,-0.59,-1.86,-1.53,-1.29,-1.06,-1.06,-1.36,-0.46,-0.44,-0.47,-0.64,-0.32,-0.46,-0.40,-0.64,-0.22,-0.28,-0.23,-0.71,-0.55,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.1,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,38.00,37.00,-122632.95,0.00,15.85,30.02,6.887,0.731,2000,66.66,50.29,42.76,35.75,32.38,32.55,28.65,24.07,22.42,18.22,15.63,13.37,13.24,13.63,9.87,9.09,7.68,7.38,5.93,5.78,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,37.00,36.00,-187687.02,0.00,-15.31,-23.20,9.567,0.731,2000,-57.70,-44.99,-37.82,-32.78,-29.72,-27.36,-26.11,-23.09,-21.06,-18.88,-16.67,-13.49,-12.77,-12.56,-10.92,-10.23,-8.32,-7.49,-5.80,-6.09,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,36.00,28.00,137938.84,0.00,-1.57,18.71,-38.621,0.731,2000,-2.76,-3.38,-2.96,-2.86,-2.84,-2.76,-1.99,-1.91,-2.19,-1.78,-1.55,-1.59,-1.54,-1.57,-1.44,-1.12,-1.22,-0.98,-1.01,-0.96,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,28.00,19.00,177861.78,0.00,-1.26,-6.27,-29.577,0.731,2000,-1.05,-2.50,-2.84,-2.66,-2.76,-1.96,-1.69,-1.90,-1.51,-1.88,-1.36,-1.64,-1.49,-0.84,-1.25,-0.99,-0.73,-0.88,-0.86,-0.31,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,19.00,11.00,500708.78,0.00,0.74,-22.65,-43.489,0.731,2000,3.51,1.86,1.85,1.78,1.43,1.34,1.11,1.28,1.16,0.75,1.03,1.08,0.80,0.74,0.58,0.60,0.32,0.17,0.10,-0.07,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,11.00,2.00,-92665.19,0.00,-10.25,106.44,5.801,0.731,2000,-22.92,-20.76,-21.69,-18.91,-16.24,-15.32,-12.64,-16.29,-12.28,-9.92,-9.51,-13.83,-12.08,-8.48,-10.54,-9.10,-7.86,-5.83,-3.39,-5.29,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,42.00,41.00,-146954.00,0.00,8.50,31.93,12.590,0.731,2000,33.19,24.91,20.93,18.51,16.29,15.15,14.25,12.90,10.16,9.80,8.95,7.98,7.77,6.89,5.48,5.23,4.78,4.39,3.99,3.71,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,41.00,33.00,108193.58,0.00,1.14,63.16,-47.834,0.731,2000,7.24,3.98,3.10,2.95,2.41,2.04,2.18,1.71,1.55,1.55,0.93,1.07,0.78,0.81,0.42,0.68,0.49,0.41,0.45,0.18,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,68.6,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,44.00,43.00,-165012.64,0.00,3.91,8.09,17.779,0.726,2000,17.34,11.67,9.49,7.85,7.48,7.24,6.30,5.31,4.73,4.12,3.82,4.01,3.14,3.10,3.03,2.25,2.27,2.23,1.79,1.43,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.2,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,43.00,42.00,-182291.72,0.00,-7.12,-21.26,17.407,0.726,2000,-22.60,-17.47,-15.38,-13.84,-12.67,-12.02,-11.10,-10.48,-8.97,-8.96,-7.16,-7.45,-6.23,-5.33,-5.64,-4.91,-4.84,-4.38,-3.53,-3.21,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.2,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,42.00,34.00,91895.92,0.00,-1.32,17.65,-44.601,0.726,2000,-1.80,-2.61,-2.65,-2.38,-2.33,-2.38,-2.05,-1.69,-1.47,-1.24,-1.34,-1.32,-1.33,-1.48,-1.13,-0.98,-0.93,-0.87,-0.96,-0.99,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.2,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,34.00,25.00,121716.56,0.00,0.13,-14.34,-31.190,0.726,2000,1.70,-0.25,-0.11,0.21,0.36,0.59,0.44,-0.06,0.26,-0.08,-0.08,0.14,-0.02,0.34,0.39,-0.14,0.34,0.00,0.08,-0.25,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.2,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,46.00,45.00,-72462.43,0.00,6.33,5.03,10.130,0.728,2000,31.01,22.13,17.95,15.30,14.01,11.24,9.71,10.50,8.68,6.36,5.77,6.94,4.38,4.97,3.91,4.03,2.44,1.57,2.75,2.38,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,45.00,44.00,-112621.03,0.00,-7.75,4.06,13.802,0.728,2000,-30.36,-23.45,-19.96,-18.40,-15.16,-13.39,-12.79,-12.31,-10.37,-8.92,-7.43,-8.03,-6.05,-5.83,-5.40,-5.08,-3.75,-3.44,-3.25,-3.38,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,44.00,36.00,60507.11,0.00,-0.31,-3.47,-36.436,0.728,2000,0.64,-0.61,-0.25,-0.38,-0.47,-0.23,0.46,-0.52,-0.53,-0.20,-0.44,-0.48,-0.08,-0.24,-0.36,-0.43,0.05,-0.09,-0.54,-0.67,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,36.00,27.00,87451.36,0.00,-1.38,22.90,-26.448,0.728,2000,-3.09,-3.56,-3.02,-3.31,-2.93,-2.75,-2.71,-1.80,-1.48,-1.86,-1.44,-1.38,-1.47,-0.94,-0.99,-0.61,-1.04,-1.19,-0.34,-0.82,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,27.00,19.00,291844.50,0.00,-1.25,-10.28,-41.314,0.728,2000,-1.24,-1.92,-2.24,-2.32,-2.37,-2.37,-1.62,-1.65,-1.54,-1.41,-1.38,-1.83,-1.46,-1.06,-1.00,-1.08,-1.06,-0.63,-0.90,-0.69,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,19.00,10.00,162369.23,0.00,2.24,16.49,-15.390,0.728,2000,3.22,3.02,4.11,3.29,3.68,2.98,2.79,2.34,1.63,3.06,2.85,2.38,2.52,3.39,2.49,1.49,1.02,1.98,2.33,0.99,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,10.00,3.00,1415523.00,0.00,0.40,36.08,-68.279,0.728,2000,3.76,2.42,2.19,1.74,1.62,1.48,1.36,0.92,0.93,0.74,0.48,0.19,0.19,0.34,0.02,-0.03,-0.21,-0.21,-0.29,-0.35,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,51.00,50.00,-89159.87,0.00,1.48,60.56,26.822,0.728,2000,9.58,5.85,4.49,4.09,3.45,3.33,2.71,2.17,1.69,1.73,1.37,1.17,0.89,0.90,0.87,0.69,0.43,0.69,0.45,0.16,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,50.00,49.00,-83882.11,0.00,-2.70,-39.51,21.280,0.728,2000,-11.12,-8.66,-6.75,-5.97,-5.24,-4.62,-4.17,-3.88,-2.68,-2.69,-2.26,-2.63,-2.20,-2.03,-1.53,-2.02,-1.61,-1.48,-1.28,-1.68,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,49.00,41.00,51839.39,0.00,-0.53,-10.56,-57.717,0.728,2000,0.00,-1.21,-0.85,-1.03,-0.59,-0.37,-0.67,-0.62,-0.66,-0.66,-0.77,-0.54,-0.40,-0.60,-0.48,-0.48,-0.47,-0.48,-0.42,-0.33,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,53.00,52.00,-40680.62,0.00,4.40,25.64,17.674,0.722,2000,22.26,16.80,13.76,10.52,10.19,8.87,7.66,6.93,6.00,4.71,4.71,3.85,3.91,3.42,2.36,2.16,1.51,1.56,1.24,1.43,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,55.00,47.00,7393.74,0.00,-4.98,19.55,-21.690,0.719,2000,-18.58,-14.40,-12.84,-10.91,-10.50,-9.45,-8.55,-7.79,-6.83,-6.39,-5.87,-5.10,-4.52,-3.72,-3.35,-2.90,-2.79,-2.34,-1.73,-1.55,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,47.00,40.00,33037.30,0.00,2.43,-20.13,-25.744,0.719,2000,13.06,8.61,7.64,6.90,6.11,4.70,4.79,3.76,3.60,2.84,3.09,2.28,1.33,1.93,1.38,1.09,1.16,0.74,0.26,0.32,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,40.00,32.00,58848.52,0.00,-0.60,37.07,-23.226,0.719,2000,0.56,-0.26,-0.10,-1.08,-0.46,-1.28,-0.21,-0.90,-0.49,-1.12,-0.22,-0.50,-1.10,-0.17,-0.70,-0.64,-1.22,-0.51,-0.56,-0.19,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,32.00,31.00,31672.78,0.00,7.02,-32.83,-1.021,0.719,2000,28.62,8.18,15.77,17.52,23.36,9.93,8.76,11.39,11.39,0.88,12.85,2.04,16.65,-2.63,2.92,7.01,6.57,8.18,2.19,-2.19,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,31.00,24.00,123892.09,0.00,-0.05,21.21,-20.776,0.719,2000,1.92,1.58,0.57,-0.29,0.11,0.43,-0.20,-0.40,-0.16,0.50,-0.13,-0.29,0.69,-0.22,-0.01,-0.35,0.15,-1.00,-0.42,0.04,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,24.00,23.00,309639.13,0.00,-2.12,52.38,-5.515,0.719,2000,-7.79,-6.60,-3.03,-4.87,-3.46,-1.19,-6.70,-3.62,-7.08,-1.19,-2.11,-3.03,-0.65,-3.84,-0.87,-0.35,-1.14,-1.54,-1.51,0.76,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,23.00,16.00,125519.24,0.00,0.00,-24.89,-12.221,0.719,2000,0.34,-1.95,-0.83,0.78,0.68,-0.73,-0.68,-0.78,-1.73,-0.46,0.12,0.02,-0.54,-0.46,-0.35,0.60,2.01,0.20,-0.29,0.40,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,16.00,7.00,370664.69,0.00,0.11,56.55,-29.465,0.719,2000,3.93,2.49,2.37,1.19,1.58,0.75,0.36,0.76,0.09,0.34,0.23,0.39,0.20,-0.46,-0.38,-0.46,-0.33,-0.41,-0.66,-0.47,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.7,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,59.00,58.00,-20553.71,0.00,3.62,-12.14,43.246,0.722,2000,19.16,13.40,10.82,9.08,8.15,7.25,6.29,5.44,5.02,4.00,3.65,3.16,2.85,2.60,2.17,1.72,1.41,1.29,1.18,1.10,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,58.00,57.00,-27053.39,0.00,-5.54,22.06,40.699,0.722,2000,-21.14,-17.43,-14.06,-12.19,-11.25,-10.06,-8.98,-8.07,-6.96,-5.98,-5.46,-5.29,-4.87,-4.46,-4.01,-3.53,-2.67,-2.71,-2.67,-2.44,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,57.00,49.00,16011.31,0.00,-1.12,25.40,-72.310,0.722,2000,-1.30,-2.04,-1.96,-1.76,-1.67,-1.35,-1.38,-1.32,-1.40,-1.14,-1.11,-1.17,-1.12,-1.14,-0.96,-0.94,-0.90,-0.93,-0.85,-0.91,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.5,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,61.00,60.00,-4898.98,0.00,6.32,2.63,23.731,0.717,2000,29.97,22.91,18.26,16.40,14.37,13.11,11.91,10.27,8.82,7.52,6.61,6.04,5.15,4.41,3.86,2.90,2.60,2.34,1.81,1.48,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,70.0,MALMIP0113,0.0,0.00,0.0
,72.00,65.00,63.00,56.00,596.06,0.00,-8.00,-15.19,-23.168,0.718,2000,-32.37,-26.22,-21.56,-18.58,-17.09,-15.52,-13.79,-12.36,-10.73,-8.97,-8.43,-7.63,-6.56,-6.34,-4.93,-4.57,-4.05,-3.32,-3.58,-2.80,40,40,40,40,40,40,40,40,80,80,80,80,80,80,80,160,160,160,160,160,160,1,50,69.9,MALMIP0113,0.0,0.00,0.0
