# X Y i
0.03 0.05 0.023460
0.04 0.05 0.022512
0.06 0.05 0.020701
0.07 0.05 0.018187
0.09 0.05 0.014975
0.11 0.05 0.011361
0.12 0.05 0.007567
0.14 0.05 0.004004
0.16 0.05 0.001315
0.17 0.05 0.000000
0.19 0.05 0.000000
0.21 0.05 0.000000
0.23 0.05 0.000000
0.24 0.05 0.000000
0.26 0.05 0.000000
0.28 0.05 0.000000
0.29 0.05 0.000000
0.31 0.05 0.002832
0.33 0.05 0.009143
0.34 0.05 0.018644
0.36 0.05 0.024875
0.38 0.05 0.026782
0.39 0.05 0.026524
0.41 0.05 0.026412
0.42 0.05 0.029269
0.03 0.10 0.021109
0.04 0.10 0.020391
0.06 0.10 0.019019
0.07 0.10 0.017111
0.09 0.10 0.014246
0.11 0.10 0.010916
0.12 0.10 0.007339
0.14 0.10 0.003953
0.16 0.10 0.001358
0.17 0.10 0.000057
0.19 0.10 0.000000
0.21 0.10 0.000000
0.23 0.10 0.000000
0.24 0.10 0.000000
0.26 0.10 0.000000
0.28 0.10 0.000000
0.29 0.10 0.000000
0.31 0.10 0.001579
0.33 0.10 0.006072
0.34 0.10 0.012929
0.36 0.10 0.018279
0.38 0.10 0.019080
0.39 0.10 0.018365
0.41 0.10 0.017741
0.42 0.10 0.017786
0.03 0.15 0.017537
0.04 0.15 0.016863
0.06 0.15 0.015661
0.07 0.15 0.013969
0.09 0.15 0.011602
0.11 0.15 0.009001
0.12 0.15 0.006137
0.14 0.15 0.003428
0.16 0.15 0.001053
0.17 0.15 0.000000
0.19 0.15 0.000000
0.21 0.15 0.000000
0.23 0.15 0.000000
0.24 0.15 0.000000
0.26 0.15 0.000000
0.28 0.15 0.000000
0.29 0.15 0.000000
0.31 0.15 0.000000
0.33 0.15 0.001982
0.34 0.15 0.005210
0.36 0.15 0.007901
0.38 0.15 0.008932
0.39 0.15 0.008825
0.41 0.15 0.007936
0.42 0.15 0.005678
0.03 0.20 0.014535
0.04 0.20 0.013905
0.06 0.20 0.012808
0.07 0.20 0.011325
0.09 0.20 0.009440
0.11 0.20 0.007401
0.12 0.20 0.005043
0.14 0.20 0.002835
0.16 0.20 0.000877
0.17 0.20 0.000000
0.19 0.20 0.000000
0.21 0.20 0.000000
0.23 0.20 0.000000
0.24 0.20 0.000000
0.26 0.20 0.000000
0.28 0.20 0.000000
0.29 0.20 0.000000
0.31 0.20 0.000000
0.33 0.20 0.000000
0.34 0.20 0.000910
0.36 0.20 0.001936
0.38 0.20 0.002452
0.39 0.20 0.002406
0.41 0.20 0.001744
0.42 0.20 0.000000
0.03 0.25 0.012707
0.04 0.25 0.012208
0.06 0.25 0.011290
0.07 0.25 0.010022
0.09 0.25 0.008337
0.11 0.25 0.006415
0.12 0.25 0.004219
0.14 0.25 0.002168
0.16 0.25 0.000600
0.17 0.25 0.000000
0.19 0.25 0.000000
0.21 0.25 0.000000
0.23 0.25 0.000000
0.24 0.25 0.000000
0.26 0.25 0.000000
0.28 0.25 0.000000
