        2410
 1808      1  35      1  37      1  59      1  61    0.2628388780E+03     1382.77961
 1809      1  35      1  37      1  61      1  63    0.1385292257E+03     3211.93378
 1810      1  35      1  37      1  63      1  65   -0.4781974348E+03     2044.35873
 1811      1  35      1  37      1  65      1  67    0.1161969568E+03     2582.90215
 1812      1  35      1  37      1  67      1  69    0.1896325579E+03     1868.14782
 1813      1  35      1  37      1  69      1  71    0.1273944146E+03     2831.80658
 1814      1  35      1  37      1  71      1   1   -0.4887631468E+03     2944.69924
 1815      1  36      1  38      1  37      1  39    0.6690286946E+03      627.87939
 1816      1  36      1  38      1  41      1  43   -0.1059488663E+03      248.25654
 1817      1  36      1  38      1  43      1  45    0.4999494926E+03      796.06550
 1818      1  36      1  38      1  45      1  47    0.5062519453E+03      806.10084
 1819      1  36      1  38      1  47      1  49   -0.8514578311E+03     1081.79634
 1820      1  36      1  38      1  49      1  51    0.1990201048E+02     -166.84117
 1821      1  36      1  38      1  51      1  53    0.3233145784E+03     1155.91900
 1822      1  36      1  38      1  53      1  55    0.3208199256E+03     1174.15960
 1823      1  36      1  38      1  55      1  57   -0.6138518749E+03     1556.60112
 1824      1  36      1  38      1  40      1  42   -0.9296738890E+03     1259.18780
 1825      1  36      1  38      1  42      1  44   -0.4355661534E+02       79.36269
 1826      1  36      1  38      1  44      1  46    0.9432560638E+03      534.19415
 1827      1  36      1  38      1  48      1  50   -0.7912863970E+03     1433.76374
 1828      1  36      1  38      1  50      1  52    0.1235864878E+03    -6356.92673
 1829      1  36      1  38      1  52      1  54    0.4373645325E+03      927.85275
 1830      1  36      1  38      1  54      1  56    0.1283763338E+03    -6756.02939
 1831      1  36      1  38      1  56      1  58   -0.6188225605E+03     1751.78509
 1832      1  36      1  38      1  58      1  60    0.1376524863E+03     3191.60573
 1833      1  36      1  38      1  57      1  59    0.6639492478E+02    -3398.80744
 1834      1  36      1  38      1  59      1  61    0.2229959573E+03     1600.93629
 1835      1  36      1  38      1  61      1  63    0.2217728409E+03     1592.15527
 1836      1  36      1  38      1  63      1  65   -0.4737057974E+03     2032.99006
 1837      1  36      1  38      1  65      1  67    0.7739426884E+02     7799.88444
 1838      1  36      1  38      1  67      1  69    0.1722520040E+03     2055.61251
 1839      1  36      1  38      1  69      1  71    0.1676856147E+03     2001.11836
 1840      1  36      1  38      1  71      1   1   -0.4657482045E+03     3071.14554
 1841      1  36      1  38      1  60      1  62    0.2640341413E+03     1389.06782
 1842      1  36      1  38      1  62      1  64    0.1334296558E+03     3093.69533
 1843      1  36      1  38      1  64      1  66   -0.4901797439E+03     2095.58472
 1844      1  36      1  38      1  66      1  68    0.1270384808E+03     2823.89465
 1845      1  36      1  38      1  68      1  70    0.1900072623E+03     1871.83918
 1846      1  36      1  38      1  70      1  72    0.1165744983E+03     2591.29439
 1847      1  36      1  38      1  72      1   2   -0.4764952731E+03     2870.78778
 1848      1  37      1  39      1  38      1  40    0.7036030593E+03      660.32723
 1849      1  37      1  39      1  44      1  46    0.5063851117E+03      806.31288
 1850      1  37      1  39      1  46      1  48    0.5280790488E+03      840.85596
 1851      1  37      1  39      1  48      1  50   -0.8833226963E+03     1122.28137
 1852      1  37      1  39      1  50      1  52    0.1906002776E+02     -159.78271
 1853      1  37      1  39      1  52      1  54    0.3244558705E+03     1163.39791
 1854      1  37      1  39      1  54      1  56    0.3247727676E+03     1193.21315
 1855      1  37      1  39      1  56      1  58   -0.6272893980E+03     1598.24402
 1856      1  37      1  39      1  41      1  43   -0.6016082826E+02      303.24225
 1857      1  37      1  39      1  43      1  45   -0.3610981140E+02       65.79418
 1858      1  37      1  39      1  45      1  47    0.9497141144E+03      537.85154
 1859      1  37      1  39      1  47      1  49   -0.8278982603E+03      826.59939
 1860      1  37      1  39      1  49      1  51   -0.6049842996E+01       61.01519
 1861      1  37      1  39      1  51      1  53    0.1223524026E+03    -4764.32632
 1862      1  37      1  39      1  53      1  55    0.4399130007E+03      927.05908
 1863      1  37      1  39      1  55      1  57   -0.5278396266E+03     1595.45803
 1864      1  37      1  39      1  57      1  59    0.2986790727E+02     -779.26738
 1865      1  37      1  39      1  59      1  61    0.1383477622E+03     3207.72637
 1866      1  37      1  39      1  58      1  60    0.6842551914E+02    -3502.75513
 1867      1  37      1  39      1  60      1  62    0.2214278862E+03     1589.67877
 1868      1  37      1  39      1  62      1  64    0.2102926700E+03     1509.73664
 1869      1  37      1  39      1  64      1  66   -0.4703094984E+03     2018.41425
 1870      1  37      1  39      1  66      1  68    0.8230460286E+02     8294.75362
 1871      1  37      1  39      1  68      1  70    0.1675140109E+03     1999.07048
 1872      1  37      1  39      1  70      1  72    0.1470879534E+03     1755.31100
 1873      1  37      1  39      1  72      1   2   -0.4326240720E+03     2852.72488
 1874      1  37      1  39      1  61      1  63    0.2583989202E+03     1359.42126
 1875      1  37      1  39      1  63      1  65   -0.4038177735E+03     2237.70928
 1876      1  37      1  39      1  65      1  67    0.4637061527E+02    -4492.90760
 1877      1  37      1  39      1  67      1  69    0.1274326442E+03     2832.65637
 1878      1  37      1  39      1  69      1  71    0.1787619451E+03     1761.05697
 1879      1  37      1  39      1  71      1   1   -0.3901772428E+03     3493.20099
 1880      1  38      1  40      1  39      1  41   -0.4117861164E+03     4158.73558
 1881      1  38      1  40      1  41      1  43   -0.2977949410E+02      291.27979
 1882      1  38      1  40      1  45      1  47    0.5295941001E+03      843.26837
 1883      1  38      1  40      1  47      1  49   -0.3805781457E+03     4140.13867
 1884      1  38      1  40      1  49      1  51   -0.7226123979E+01      107.64668
 1885      1  38      1  40      1  51      1  53    0.1765291802E+02     -140.96632
 1886      1  38      1  40      1  53      1  55    0.3290762333E+03     1169.18444
 1887      1  38      1  40      1  55      1  57   -0.3244019772E+03     4048.48795
 1888      1  38      1  40      1  57      1  59    0.1288724279E+02     -350.15049
 1889      1  38      1  40      1  42      1  44   -0.6000924227E+02      302.47817
 1890      1  38      1  40      1  46      1  48    0.9952612888E+03      563.64627
 1891      1  38      1  40      1  48      1  50   -0.8917356966E+03      890.33667
 1892      1  38      1  40      1  50      1  52   -0.6119744327E+01       61.72017
 1893      1  38      1  40      1  52      1  54    0.1307215372E+03    -8333.39748
 1894      1  38      1  40      1  54      1  56    0.4366117779E+03      940.02112
 1895      1  38      1  40      1  56      1  58   -0.5394301713E+03     1630.79081
 1896      1  38      1  40      1  58      1  60    0.2963415141E+02     -773.16858
 1897      1  38      1  40      1  60      1  62    0.1331756738E+03     3087.80651
 1898      1  38      1  40      1  59      1  61    0.6664375804E+02    -3411.54541
 1899      1  38      1  40      1  61      1  63    0.2099861341E+03     1507.53595
 1900      1  38      1  40      1  63      1  65   -0.2768983228E+03     3672.68657
 1901      1  38      1  40      1  65      1  67    0.2513397361E+02    -1371.60515
 1902      1  38      1  40      1  67      1  69    0.7758907894E+02     7819.51763
 1903      1  38      1  40      1  69      1  71    0.1469846459E+03     1754.07815
 1904      1  38      1  40      1  71      1   1   -0.2749484638E+03     5176.80333
 1905      1  38      1  40      1  62      1  64    0.2340424713E+03     1231.28344
 1906      1  38      1  40      1  64      1  66   -0.3796647367E+03     2103.86803
 1907      1  38      1  40      1  66      1  68    0.4626353173E+02    -4482.53214
 1908      1  38      1  40      1  68      1  70    0.1163336747E+03     2585.94120
 1909      1  38      1  40      1  70      1  72    0.1435319668E+03     1413.99206
 1910      1  38      1  40      1  72      1   2   -0.3312044720E+03     2965.22622
 1911      1  39      1  41      1  40      1  42    0.2665446597E+04      989.76730
 1912      1  39      1  41      1  42      1  44   -0.1103443821E+04      868.66187
 1913      1  39      1  41      1  44      1  46   -0.9245328601E+03     1083.33802
 1914      1  39      1  41      1  46      1  48   -0.4000790129E+03     3776.37851
 1915      1  39      1  41      1  48      1  50    0.2280628195E+04     1274.46227
 1916      1  39      1  41      1  50      1  52   -0.8938371749E+03     1128.17477
 1917      1  39      1  41      1  52      1  54   -0.7235457171E+03     1495.49995
 1918      1  39      1  41      1  54      1  56   -0.3575527020E+03     3502.84183
 1919      1  39      1  41      1  56      1  58    0.1765005025E+04     1763.78609
 1920      1  39      1  41      1  58      1  60   -0.6539116669E+03     1609.82390
 1921      1  39      1  41      1  43      1  45   -0.9300806397E+03     1251.84906
 1922      1  39      1  41      1  45      1  47   -0.8661243752E+03      840.92582
 1923      1  39      1  41      1  47      1  49    0.2702986748E+04      990.09938
 1924      1  39      1  41      1  49      1  51   -0.9042830275E+03      900.30313
 1925      1  39      1  41      1  51      1  53   -0.8065418625E+03     1432.74785
 1926      1  39      1  41      1  53      1  55   -0.5823447760E+03     1581.05617
 1927      1  39      1  41      1  55      1  57    0.1895251143E+04     1618.90120
 1928      1  39      1  41      1  57      1  59   -0.5636720843E+03     1649.77279
 1929      1  39      1  41      1  59      1  61   -0.6434389632E+03     1757.09510
 1930      1  39      1  41      1  61      1  63   -0.4721479193E+03     2107.28677
 1931      1  39      1  41      1  60      1  62   -0.5823242580E+03     1883.74677
 1932      1  39      1  41      1  62      1  64   -0.3165730064E+03     3129.11086
 1933      1  39      1  41      1  64      1  66    0.1416494758E+04     2170.26869
 1934      1  39      1  41      1  66      1  68   -0.5076805780E+03     2061.44865
 1935      1  39      1  41      1  68      1  70   -0.4889853601E+03     2228.16601
 1936      1  39      1  41      1  70      1  72   -0.2809067159E+03     2953.27414
 1937      1  39      1  41      1  72      1   2    0.8178942641E+03     2738.90626
 1938      1  39      1  41      1  63      1  65    0.1471414473E+04     2079.37019
 1939      1  39      1  41      1  65      1  67   -0.4101535137E+03     2180.13046
 1940      1  39      1  41      1  67      1  69   -0.5283265401E+03     2115.12086
 1941      1  39      1  41      1  69      1  71   -0.4023220531E+03     2439.02258
 1942      1  39      1  41      1  71      1   1    0.8295882972E+03     2730.34249
 1943      1  40      1  42      1  41      1  43   -0.4129435064E+03     4170.42436
 1944      1  40      1  42      1  43      1  45   -0.1065454115E+04      838.75531
 1945      1  40      1  42      1  45      1  47   -0.9446193737E+03     1106.87475
 1946      1  40      1  42      1  47      1  49    0.2264345151E+04     1275.35387
 1947      1  40      1  42      1  49      1  51   -0.3843447493E+03     4181.11385
 1948      1  40      1  42      1  51      1  53   -0.8644157136E+03     1088.56461
 1949      1  40      1  42      1  53      1  55   -0.7094244192E+03     1484.02704
 1950      1  40      1  42      1  55      1  57    0.1736466206E+04     1776.26565
