      0.12481165E+00     -0.74048900E-02      0.39772290E+00         0.10000E+03    0.20000E+01
      0.19939366E+00     -0.18274128E-01      0.11571996E+00         0.10000E+03    0.20000E+01
      0.12727848E+00     -0.11138208E-01      0.39445128E+00         0.10000E+03    0.20000E+01
      0.25168929E+00     -0.97847900E-02      0.88706592E-01         0.10000E+03    0.20000E+01
      0.19170327E+00     -0.22133335E-01      0.18028788E+00         0.10000E+03    0.20000E+01
      0.17859341E+00     -0.19509373E-01      0.47186731E+00         0.10000E+03    0.20000E+01
      0.56351700E-01     -0.10548905E-01      0.15764775E+00         0.10000E+03    0.20000E+01
      0.43431726E+00     -0.74663875E-02      0.41400681E+00         0.10000E+03    0.20000E+01
      0.19806656E+00     -0.10114860E-01      0.42950590E-01         0.10000E+03    0.20000E+01
      0.39656130E-01     -0.10467780E-01      0.42417556E+00         0.10000E+03    0.20000E+01
      0.19031902E-01     -0.17964100E-01      0.42797944E+00         0.10000E+03    0.20000E+01
      0.15467024E+00     -0.75984125E-02      0.48195960E+00         0.10000E+03    0.20000E+01
      0.18080684E+00     -0.18525448E-01      0.49637149E+00         0.10000E+03    0.20000E+01
      0.32180916E+00     -0.19720445E-01      0.48082710E-01         0.10000E+03    0.20000E+01
      0.37692354E+00     -0.12110275E-01      0.29759554E+00         0.10000E+03    0.20000E+01
      0.14820470E+00     -0.21880690E-01      0.38672698E+00         0.10000E+03    0.20000E+01
      0.29713935E+00     -0.12155190E-01      0.39104754E+00         0.10000E+03    0.20000E+01
      0.38236641E+00     -0.18523515E-01      0.12979114E+00         0.10000E+03    0.20000E+01
      0.32260606E+00     -0.99588225E-02      0.19171453E+00         0.10000E+03    0.20000E+01
      0.34973997E-01     -0.15592890E-01      0.20858493E+00         0.10000E+03    0.20000E+01
      0.41583630E+00     -0.10981370E-01      0.21929933E+00         0.10000E+03    0.20000E+01
      0.21219713E+00     -0.69160300E-02      0.20632148E+00         0.10000E+03    0.20000E+01
      0.26613762E+00     -0.18095038E-01      0.40474412E+00         0.10000E+03    0.20000E+01
      0.51578538E-01     -0.12123608E-01      0.42457315E+00         0.10000E+03    0.20000E+01
      0.17149413E+00     -0.26187043E-01      0.29929412E+00         0.10000E+03    0.20000E+01
      0.25933557E+00     -0.18121030E-01      0.25268786E+00         0.10000E+03    0.20000E+01
      0.38445718E+00     -0.22564145E-01      0.39851001E+00         0.10000E+03    0.20000E+01
      0.25315102E+00     -0.74584825E-02      0.64705112E-01         0.10000E+03    0.20000E+01
      0.42820535E+00     -0.22301325E-01      0.16872144E+00         0.10000E+03    0.20000E+01
      0.28599662E+00     -0.13136820E-01      0.38160445E+00         0.10000E+03    0.20000E+01
