	 1.24812e-01	-7.40489e-03	 3.97723e-01	 1.00000e+02	 2.00000e+00
	 1.99394e-01	-1.82741e-02	 1.15720e-01	 1.00000e+02	 2.00000e+00
	 1.27278e-01	-1.11382e-02	 3.94451e-01	 1.00000e+02	 2.00000e+00
	 2.51689e-01	-9.78479e-03	 8.87066e-02	 1.00000e+02	 2.00000e+00
	 1.91703e-01	-2.21333e-02	 1.80288e-01	 1.00000e+02	 2.00000e+00
	 1.78593e-01	-1.95094e-02	 4.71867e-01	 1.00000e+02	 2.00000e+00
	 5.63517e-02	-1.05489e-02	 1.57648e-01	 1.00000e+02	 2.00000e+00
	 4.34317e-01	-7.46639e-03	 4.14007e-01	 1.00000e+02	 2.00000e+00
	 1.98067e-01	-1.01149e-02	 4.29506e-02	 1.00000e+02	 2.00000e+00
	 3.96561e-02	-1.04678e-02	 4.24176e-01	 1.00000e+02	 2.00000e+00
	 1.90319e-02	-1.79641e-02	 4.27979e-01	 1.00000e+02	 2.00000e+00
	 1.54670e-01	-7.59841e-03	 4.81960e-01	 1.00000e+02	 2.00000e+00
	 1.80807e-01	-1.85254e-02	 4.96371e-01	 1.00000e+02	 2.00000e+00
	 3.21809e-01	-1.97204e-02	 4.80827e-02	 1.00000e+02	 2.00000e+00
	 3.76924e-01	-1.21103e-02	 2.97596e-01	 1.00000e+02	 2.00000e+00
	 1.48205e-01	-2.18807e-02	 3.86727e-01	 1.00000e+02	 2.00000e+00
	 2.97139e-01	-1.21552e-02	 3.91048e-01	 1.00000e+02	 2.00000e+00
	 3.82366e-01	-1.85235e-02	 1.29791e-01	 1.00000e+02	 2.00000e+00
	 3.22606e-01	-9.95882e-03	 1.91715e-01	 1.00000e+02	 2.00000e+00
	 3.49740e-02	-1.55929e-02	 2.08585e-01	 1.00000e+02	 2.00000e+00
	 4.15836e-01	-1.09814e-02	 2.19299e-01	 1.00000e+02	 2.00000e+00
	 2.12197e-01	-6.91603e-03	 2.06321e-01	 1.00000e+02	 2.00000e+00
	 2.66138e-01	-1.80950e-02	 4.04744e-01	 1.00000e+02	 2.00000e+00
	 5.15785e-02	-1.21236e-02	 4.24573e-01	 1.00000e+02	 2.00000e+00
	 1.71494e-01	-2.61870e-02	 2.99294e-01	 1.00000e+02	 2.00000e+00
	 2.59336e-01	-1.81210e-02	 2.52688e-01	 1.00000e+02	 2.00000e+00
	 3.84457e-01	-2.25641e-02	 3.98510e-01	 1.00000e+02	 2.00000e+00
	 2.53151e-01	-7.45848e-03	 6.47051e-02	 1.00000e+02	 2.00000e+00
	 4.28205e-01	-2.23013e-02	 1.68721e-01	 1.00000e+02	 2.00000e+00
	 2.85997e-01	-1.31368e-02	 3.81604e-01	 1.00000e+02	 2.00000e+00
	 1.97671e-01	-7.57535e-03	 4.69534e-02	 1.00000e+02	 2.00000e+00
	 5.28043e-02	-9.68981e-03	 5.31643e-02	 1.00000e+02	 2.00000e+00
	 2.09938e-01	-8.29481e-03	 2.10199e-01	 1.00000e+02	 2.00000e+00
	 4.13309e-01	-1.80336e-02	 3.81416e-01	 1.00000e+02	 2.00000e+00
	 2.12031e-01	-1.11665e-02	 1.39519e-01	 1.00000e+02	 2.00000e+00
	 3.56882e-01	-1.82735e-02	 1.85016e-01	 1.00000e+02	 2.00000e+00
	 1.79146e-01	-1.45638e-02	 3.81940e-01	 1.00000e+02	 2.00000e+00
	 4.20959e-01	-1.16992e-02	 1.35095e-01	 1.00000e+02	 2.00000e+00
	 2.27987e-01	-1.34500e-02	 2.36758e-01	 1.00000e+02	 2.00000e+00
	 4.18513e-01	-9.96734e-03	 4.33899e-01	 1.00000e+02	 2.00000e+00
	 3.36719e-01	-9.99700e-03	 2.07165e-01	 1.00000e+02	 2.00000e+00
	 3.48974e-02	-1.30535e-02	 2.12058e-01	 1.00000e+02	 2.00000e+00
	 9.13625e-02	-2.26108e-02	 1.43505e-01	 1.00000e+02	 2.00000e+00
	 3.31673e-01	-1.65387e-02	 2.39481e-02	 1.00000e+02	 2.00000e+00
	 5.17707e-02	-2.13161e-02	 1.95191e-01	 1.00000e+02	 2.00000e+00
	 4.32954e-01	-7.55458e-03	 4.75220e-01	 1.00000e+02	 2.00000e+00
	 1.51327e-01	-1.14553e-02	 1.11899e-01	 1.00000e+02	 2.00000e+00
	 2.83822e-01	-1.85819e-02	 1.46178e-01	 1.00000e+02	 2.00000e+00
	 3.58452e-01	-1.24498e-02	 2.66540e-01	 1.00000e+02	 2.00000e+00
	 3.67654e-01	-1.81096e-02	 1.50605e-01	 1.00000e+02	 2.00000e+00
	 2.16088e-01	-1.88316e-02	 3.79109e-01	 1.00000e+02	 2.00000e+00
	 4.27386e-01	-1.10480e-02	 1.32555e-01	 1.00000e+02	 2.00000e+00
	 1.09225e-01	-2.02839e-02	 4.53493e-01	 1.00000e+02	 2.00000e+00
	 1.98055e-01	-1.93935e-02	 7.01290e-02	 1.00000e+02	 2.00000e+00
	 5.77894e-02	-1.87958e-02	 1.02953e-01	 1.00000e+02	 2.00000e+00
	 2.28475e-01	-1.05669e-02	 1.80186e-01	 1.00000e+02	 2.00000e+00
	 1.07258e-01	-1.81598e-02	 4.49011e-01	 1.00000e+02	 2.00000e+00
	 4.20413e-02	-7.60132e-03	 4.27431e-01	 1.00000e+02	 2.00000e+00
	 3.99274e-01	-2.27186e-02	 1.26258e-01	 1.00000e+02	 2.00000e+00
	 2.45358e-01	-2.62295e-02	 3.32219e-01	 1.00000e+02	 2.00000e+00
	 3.65372e-01	-1.76963e-02	 4.80575e-01	 1.00000e+02	 2.00000e+00
	 2.79036e-01	-8.27643e-03	 3.78011e-01	 1.00000e+02	 2.00000e+00
	 3.88715e-01	-1.75651e-02	 2.77785e-01	 1.00000e+02	 2.00000e+00
	 1.41105e-01	-2.02061e-02	 2.47830e-01	 1.00000e+02	 2.00000e+00
	 3.59267e-01	-1.16927e-02	 1.06542e-01	 1.00000e+02	 2.00000e+00
	 2.25196e-01	-1.82897e-02	 6.78451e-02	 1.00000e+02	 2.00000e+00
	 4.48062e-02	-1.09337e-02	 1.67951e-01	 1.00000e+02	 2.00000e+00
	 1.01281e-01	-1.77047e-02	 2.31994e-01	 1.00000e+02	 2.00000e+00
	 1.74374e-01	-1.79077e-02	 4.75588e-01	 1.00000e+02	 2.00000e+00
	 3.24279e-01	-1.94735e-02	 4.51718e-01	 1.00000e+02	 2.00000e+00
	 2.25136e-01	-9.79942e-03	 1.84226e-01	 1.00000e+02	 2.00000e+00
	 2.98248e-01	-2.33594e-02	 3.88919e-01	 1.00000e+02	 2.00000e+00
	 4.21171e-01	-9.70360e-03	 3.16704e-01	 1.00000e+02	 2.00000e+00
	 1.34914e-01	-1.18582e-02	 4.46221e-01	 1.00000e+02	 2.00000e+00
	 2.84982e-02	-7.28513e-03	 2.55481e-01	 1.00000e+02	 2.00000e+00
	 2.88051e-01	-1.99587e-02	 3.42163e-01	 1.00000e+02	 2.00000e+00
	 3.27585e-01	-1.02146e-02	 1.54444e-01	 1.00000e+02	 2.00000e+00
	 2.99979e-01	-1.18779e-02	 1.49939e-01	 1.00000e+02	 2.00000e+00
	 2.74227e-01	-1.87709e-02	 4.06817e-01	 1.00000e+02	 2.00000e+00
	 1.97170e-01	-1.16028e-02	 3.69324e-01	 1.00000e+02	 2.00000e+00
	 4.36824e-01	-1.25254e-02	 2.17181e-01	 1.00000e+02	 2.00000e+00
	 2.06817e-01	-8.18460e-03	 7.35137e-02	 1.00000e+02	 2.00000e+00
	 3.85541e-01	-1.90694e-02	 3.82819e-01	 1.00000e+02	 2.00000e+00
	 1.27793e-01	-9.11581e-03	 6.00012e-02	 1.00000e+02	 2.00000e+00
