,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Vab ,Rab ,Name,Cole Tau,Cole M,Cole rms
,1.00,3.00,2.00,4.00,1377.04,0.00,0.00,57.14,1047.175,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,4.00,6.00,655.81,0.00,0.00,34.33,-398.972,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,6.00,8.00,885.47,0.00,0.00,-87.34,-76.955,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,8.00,10.00,16892.11,0.00,0.00,13.97,-489.358,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,10.00,12.00,-44654.35,0.00,0.00,-38.25,588.010,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,12.00,14.00,10161.96,0.00,0.00,46.24,-72.053,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,14.00,16.00,10550.85,0.00,0.00,11.05,-44.886,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,16.00,18.00,153901.23,0.00,0.00,-40.71,-423.654,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,18.00,20.00,-194780.72,0.00,0.00,-12.59,366.866,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,20.00,22.00,-31999.84,0.00,0.00,9.82,43.051,7.167,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1.3,ERT0218,0.0,0.00,0.0
,1.00,3.00,5.00,7.00,811.09,0.00,0.00,-43.00,-90.432,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,7.00,9.00,21960.38,0.00,0.00,-14.86,-612.112,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,9.00,11.00,-51862.34,0.00,0.00,-2.05,578.234,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,11.00,13.00,-10619.77,0.00,0.00,10.19,59.202,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,13.00,15.00,13032.09,0.00,0.00,5.47,-41.514,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,15.00,17.00,200167.25,0.00,0.00,-3.22,-398.525,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,17.00,19.00,-207698.73,0.00,0.00,60.07,275.681,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,19.00,21.00,-110680.41,0.00,0.00,2.82,102.835,4.203,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.4,ERT0218,0.0,0.00,0.0
,1.00,3.00,21.00,23.00,3773.88,0.00,0.00,-122.60,-26.612,43.863,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,23.00,25.00,525416.31,0.00,0.00,68.75,-2778.744,43.863,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,22.00,24.00,12737.98,0.00,0.00,28.59,-67.474,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,24.00,26.00,441826.38,0.00,0.00,-71.12,-1778.678,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,26.00,28.00,-375364.59,0.00,0.00,41.52,1175.325,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,28.00,30.00,-157962.41,0.00,0.00,-33.73,392.269,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,30.00,32.00,-24925.79,0.00,0.00,16.83,49.918,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,32.00,34.00,842676.81,0.00,0.00,20.64,-1380.783,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,34.00,36.00,-550775.63,0.00,0.00,-2.38,747.756,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,36.00,38.00,-324728.22,0.00,0.00,42.08,369.380,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,38.00,40.00,-112036.59,0.00,0.00,-35.91,107.834,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,40.00,42.00,1267548.38,0.00,0.00,-2.58,-1041.466,38.179,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1.1,ERT0218,0.0,0.00,0.0
,1.00,3.00,25.00,27.00,-366848.78,0.00,0.00,11.41,366.192,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,27.00,29.00,-277374.06,0.00,0.00,24.33,217.547,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,29.00,31.00,-73455.43,0.00,0.00,-133.39,46.089,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,31.00,33.00,945835.13,0.00,0.00,165.76,-482.184,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,33.00,35.00,-492949.47,0.00,0.00,-0.90,206.961,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,35.00,37.00,-469707.47,0.00,0.00,-23.41,164.333,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,37.00,39.00,-206202.48,0.00,0.00,-37.35,60.752,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,39.00,41.00,1356801.88,0.00,0.00,-13.82,-339.782,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,41.00,43.00,-574134.06,0.00,0.00,45.79,123.239,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,43.00,45.00,-631138.38,0.00,0.00,-50.17,117.002,10.763,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,42.00,44.00,-679374.56,0.00,0.00,55.26,193.502,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,44.00,46.00,-497459.91,0.00,0.00,-60.40,122.794,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,46.00,48.00,-235394.67,0.00,0.00,34.19,50.687,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,48.00,50.00,1683441.88,0.00,0.00,42.19,-318.116,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,50.00,52.00,-783392.38,0.00,0.00,-33.46,130.619,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,52.00,54.00,-668525.31,0.00,0.00,-69.98,98.844,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,54.00,56.00,-358352.56,0.00,0.00,0.70,47.205,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,56.00,58.00,2062916.75,0.00,0.00,10.59,-243.147,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,58.00,60.00,-865807.81,0.00,0.00,43.86,91.666,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,60.00,62.00,-823438.69,0.00,0.00,-28.96,78.605,15.381,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,45.00,47.00,-367756.50,0.00,0.00,52.95,62.790,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,47.00,49.00,1723788.63,0.00,0.00,23.35,-257.531,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,49.00,51.00,-615685.81,0.00,0.00,-57.66,80.942,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,51.00,53.00,-778841.56,0.00,0.00,-32.86,90.582,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,53.00,55.00,-529948.19,0.00,0.00,4.72,54.783,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,55.00,57.00,2064707.25,0.00,0.00,54.36,-190.580,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,57.00,59.00,-668210.50,0.00,0.00,-32.89,55.295,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,59.00,61.00,-913755.31,0.00,0.00,-49.71,68.057,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,61.00,63.00,-688035.88,0.00,0.00,118.62,46.281,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,63.00,65.00,2440329.50,0.00,0.00,-8.38,-148.780,11.399,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,62.00,64.00,-498886.41,0.00,0.00,6.51,54.339,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,64.00,66.00,2462753.00,0.00,0.00,-32.30,-243.452,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,66.00,68.00,-973886.63,0.00,0.00,12.02,87.657,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,68.00,70.00,-1018504.00,0.00,0.00,66.15,83.703,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,70.00,72.00,-636648.94,0.00,0.00,-46.60,47.896,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,72.00,2.00,856564.44,0.00,0.00,2.32,-1079.547,19.395,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,65.00,67.00,-742415.13,0.00,0.00,-51.05,47.701,13.216,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,67.00,69.00,-1065353.13,0.00,0.00,67.20,62.408,13.216,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.2,ERT0218,0.0,0.00,0.0
,1.00,3.00,69.00,71.00,-873675.44,0.00,0.00,5.30,46.795,13.216,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.2,ERT0218,0.0,0.00,0.0
,2.00,4.00,3.00,5.00,1120.13,0.00,0.00,-4.64,1131.741,9.522,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1.2,ERT0218,0.0,0.00,0.0
