,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Time,M1  ,M2  ,M3  ,M4  ,M5  ,M6  ,M7  ,M8  ,M9  ,M10  ,M11 ,M12 ,M13 ,M14 ,M15 ,M16 ,M17 ,M18 ,M19 ,M20 ,Mdly,TM1 ,TM2 ,TM3 ,TM4 ,TM5 ,TM6 ,TM7 ,TM8 ,TM9 ,TM10,TM11,TM12,TM13,TM14,TM15,TM16,TM17,TM18,TM19,TM20,Stack,Vab ,Rab ,Name,Cole Tau,Cole M,Cole rms
,1.00,3.00,5.00,7.00,690.57,0.00,0.00,-78.70,-77.327,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,7.00,9.00,18844.47,0.00,0.00,49.33,-527.527,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,9.00,11.00,-44329.97,0.00,0.00,-91.25,496.385,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,11.00,13.00,-9461.34,0.00,0.00,4.33,52.972,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,13.00,15.00,11410.73,0.00,0.00,-1.48,-36.506,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,15.00,17.00,172099.88,0.00,0.00,41.79,-344.122,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,17.00,19.00,-177585.66,0.00,0.00,7.78,236.729,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,19.00,21.00,-95812.09,0.00,0.00,30.98,89.405,4.221,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1.3,ERT0319,0.0,0.00,0.0
,1.00,3.00,21.00,23.00,3044.55,0.00,0.00,-125.51,-24.628,50.317,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,23.00,25.00,460393.44,0.00,0.00,50.32,-2793.130,50.317,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,22.00,24.00,11048.10,0.00,0.00,26.40,-63.620,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,24.00,26.00,388884.56,0.00,0.00,-83.29,-1701.924,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,26.00,28.00,-328871.31,0.00,0.00,61.83,1119.449,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,28.00,30.00,-139696.00,0.00,0.00,-26.03,377.127,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,30.00,32.00,-22840.85,0.00,0.00,36.45,49.727,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,32.00,34.00,743679.88,0.00,0.00,-6.60,-1324.721,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,34.00,36.00,-484573.88,0.00,0.00,-9.95,715.186,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,36.00,38.00,-287237.47,0.00,0.00,48.68,355.196,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,38.00,40.00,-100005.09,0.00,0.00,-35.36,104.639,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,40.00,42.00,1121646.38,0.00,0.00,-29.40,-1001.868,41.505,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,25.00,27.00,-317475.34,0.00,0.00,25.24,349.176,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,27.00,29.00,-241807.09,0.00,0.00,30.60,208.962,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,29.00,31.00,-65080.44,0.00,0.00,-158.93,44.992,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,31.00,33.00,825932.63,0.00,0.00,172.14,-463.932,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,33.00,35.00,-428381.25,0.00,0.00,8.27,198.166,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,35.00,37.00,-410905.09,0.00,0.00,-24.62,158.399,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,37.00,39.00,-181797.70,0.00,0.00,-57.34,59.015,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,39.00,41.00,1189793.00,0.00,0.00,56.43,-328.297,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,41.00,43.00,-501596.00,0.00,0.00,22.30,118.632,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,43.00,45.00,-554415.75,0.00,0.00,-75.11,113.244,11.859,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,42.00,44.00,-599382.94,0.00,0.00,79.08,190.669,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,44.00,46.00,-439146.06,0.00,0.00,-40.11,121.068,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,46.00,48.00,-208662.06,0.00,0.00,37.38,50.181,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,48.00,50.00,1489438.25,0.00,0.00,14.25,-314.348,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,50.00,52.00,-693226.06,0.00,0.00,-11.69,129.093,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,52.00,54.00,-591871.94,0.00,0.00,-103.33,97.737,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,54.00,56.00,-317743.72,0.00,0.00,11.10,46.747,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,56.00,58.00,1830397.75,0.00,0.00,-14.25,-240.953,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,58.00,60.00,-769809.31,0.00,0.00,99.80,91.027,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,60.00,62.00,-730569.13,0.00,0.00,-20.86,77.890,17.178,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,45.00,47.00,-323986.13,0.00,0.00,32.45,61.226,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,47.00,49.00,1516699.00,0.00,0.00,-7.00,-250.797,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,49.00,51.00,-540729.38,0.00,0.00,17.54,78.682,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,51.00,53.00,-686330.69,0.00,0.00,-32.37,88.350,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,53.00,55.00,-467296.72,0.00,0.00,-17.03,53.467,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,55.00,57.00,1823040.38,0.00,0.00,63.01,-186.249,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,57.00,59.00,-589971.00,0.00,0.00,-84.33,54.035,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,59.00,61.00,-808326.94,0.00,0.00,7.07,66.636,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,61.00,63.00,-608179.88,0.00,0.00,49.00,45.280,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,63.00,65.00,2161843.75,0.00,0.00,41.31,-145.880,12.617,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,62.00,64.00,-443573.69,0.00,0.00,-29.32,53.872,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,64.00,66.00,2194074.50,0.00,0.00,-26.59,-241.840,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,66.00,68.00,-870285.50,0.00,0.00,0.02,87.343,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,68.00,70.00,-907085.25,0.00,0.00,64.75,83.121,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,70.00,72.00,-567220.44,0.00,0.00,-43.97,47.581,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,72.00,2.00,710459.38,0.00,0.00,51.25,-998.402,21.626,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1.0,ERT0319,0.0,0.00,0.0
,1.00,3.00,65.00,67.00,-659004.38,0.00,0.00,-51.39,46.947,14.653,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,67.00,69.00,-946447.06,0.00,0.00,66.10,61.473,14.653,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.1,ERT0319,0.0,0.00,0.0
,1.00,3.00,69.00,71.00,-774794.63,0.00,0.00,4.53,46.013,14.653,250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1.1,ERT0319,0.0,0.00,0.0
