1	72	65	71	1
2	72	65	71	2
3	72	65	71	3
4	72	65	71	4
5	72	65	71	5
6	72	65	71	6
7	72	65	71	7
8	72	65	71	8
9	72	65	71	9
10	72	65	71	10
11	72	65	71	11
12	72	65	71	12
13	72	65	71	13
14	72	65	71	14
15	72	65	71	15
16	72	65	71	16
17	72	65	71	17
18	72	65	71	18
19	72	65	71	19
20	72	65	71	20
21	72	65	71	21
22	72	65	71	22
23	72	65	71	23
24	72	65	71	24
25	72	65	71	25
26	72	65	71	26
27	72	65	71	27
28	72	65	71	28
29	72	65	71	29
30	72	65	71	30
31	72	65	71	31
32	72	65	71	32
33	72	65	71	33
34	72	65	71	34
35	72	65	71	35
36	72	65	71	36
37	72	65	71	37
38	72	65	71	38
39	72	65	71	39
40	72	65	71	40
41	72	65	71	41
42	72	65	71	42
43	72	65	71	43
44	72	65	71	44
45	72	65	71	45
46	72	65	71	46
47	72	65	71	47
48	72	65	71	48
49	72	65	71	49
50	72	65	71	50
51	72	65	71	51
52	72	65	71	52
53	72	65	71	53
54	72	65	71	54
55	72	65	71	55
56	72	65	71	56
57	72	65	71	57
58	72	65	71	58
59	72	65	71	59
60	72	65	71	60
61	72	65	71	61
62	72	65	71	62
63	72	65	71	63
64	72	65	71	64
65	72	65	71	66
66	72	65	71	67
67	72	65	71	68
68	72	65	71	69
69	72	65	71	70
70	72	65	71	63
71	72	65	71	70
72	72	65	71	62
73	72	65	2	1
74	72	65	4	3
75	72	65	3	2
76	72	65	6	5
77	72	65	8	7
78	72	65	7	6
79	72	65	10	9
80	72	65	9	1
81	72	65	14	13
82	72	65	13	12
83	72	65	12	11
84	72	65	11	10
85	72	65	10	2
86	72	65	16	8
87	72	65	18	17
88	72	65	17	9
89	72	65	20	19
90	72	65	19	18
91	72	65	18	10
92	72	65	10	1
93	72	65	22	21
94	72	65	21	20
95	72	65	20	12
96	72	65	12	4
97	72	65	24	16
98	72	65	16	15
99	72	65	26	25
100	72	65	25	17
101	72	65	28	27
102	72	65	27	26
103	72	65	26	18
104	72	65	18	9
105	72	65	30	29
106	72	65	29	28
107	72	65	28	20
108	72	65	20	11
109	72	65	11	3
110	72	65	32	24
111	72	65	34	33
112	72	65	33	25
113	72	65	36	35
114	72	65	35	34
115	72	65	34	26
116	72	65	26	17
117	72	65	38	37
118	72	65	37	36
119	72	65	36	28
120	72	65	28	19
121	72	65	19	11
122	72	65	11	2
123	72	65	42	41
124	72	65	41	33
125	72	65	44	43
126	72	65	43	42
127	72	65	42	34
128	72	65	34	25
129	72	65	46	45
130	72	65	45	44
131	72	65	44	36
132	72	65	36	27
133	72	65	27	19
134	72	65	19	10
135	72	65	10	3
136	72	65	51	50
137	72	65	50	49
138	72	65	49	41
139	72	65	53	52
140	72	65	55	47
141	72	65	47	40
142	72	65	40	32
143	72	65	32	31
144	72	65	31	24
145	72	65	24	23
146	72	65	23	16
147	72	65	16	7
148	72	65	59	58
149	72	65	58	57
150	72	65	57	49
151	72	65	61	60
152	72	65	63	56
153	72	65	56	55
154	72	65	55	54
155	72	65	54	53
156	72	65	53	45
157	72	65	45	37
158	72	65	37	29
159	72	65	29	21
160	72	65	68	67
161	72	65	67	66
162	72	65	66	58
163	72	65	58	50
164	72	65	50	42
165	72	65	42	33
166	72	65	70	63
167	72	65	4	5
168	72	65	14	15
169	72	65	15	7
170	72	65	22	23
171	72	65	23	31
172	72	65	31	30
173	72	65	30	22
174	72	65	40	48
175	72	65	48	47
176	72	65	47	39
177	72	65	39	31
178	72	65	31	22
179	72	65	22	14
180	72	65	14	6
181	72	65	39	40
182	72	65	40	31
183	72	65	38	39
